  time(s)      time(days)   fissrate     neuflue1     neuflue2     dpa(dpa)     bup(Mwd/kgM) bupave       bup(FIMA)    bup2(FIMA)   bupave(FIMA) temfi(c)     temfo(c)     temci(c)     temco(c)     tfave(c)     tcave(c)     hgap(w/m2/k) rfi(mm)      rfo(mm)      rci(mm)      rco(mm)      gap(mkm)     gapth(mkm)   gpres(mPa)   pfc(mpa)     htc(w/m2-k)  fgrpp(%)     efs(%)       eh(%)        et(%)        efh(%)       efz(%)       ez(%)        dlfuel(%)    dlfuelp(%)   dlclad(%)    ecef(%)      swclose(-)   swopen(-)    swsol(-)     swtot(-)     efsz(-)      efsh(-)      efsr(-)      xwast(m)     phstrain(%)  tchstrain(%)   sigh(MPa)  gap_state    
  1.69199E+08  1.95832E+03  3.04459E+19  1.33797E+01  4.86413E+01  1.94565E+02  1.23944E+02  1.23944E+02  1.34836E-01  1.47238E-01  1.34836E-01  7.82901E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79261E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56109E+00  4.56314E+00  5.08471E+00  2.04877E+00  4.04877E+00  6.99529E+00  4.42948E+00  1.33276E+05  9.38228E+01  1.32338E+01  1.38048E+00  6.76114E-01  1.79760E+01  7.67669E+00  1.65742E+00  8.27930E+00  7.07652E+00  2.52158E+00  0.00000E+00  9.99502E-02  9.47366E-02  2.02254E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39048E-04  2.44823E+00  2.73532E-01  3.19945E+01       clos
  1.69299E+08  1.95948E+03  3.04459E+19  1.33811E+01  4.86701E+01  1.94680E+02  1.24018E+02  1.24018E+02  1.34916E-01  1.47325E-01  1.34916E-01  7.82820E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79209E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56110E+00  4.56315E+00  5.08472E+00  2.04877E+00  4.04877E+00  6.99991E+00  4.42282E+00  1.33276E+05  9.38234E+01  1.32338E+01  1.38071E+00  6.76114E-01  1.79758E+01  7.67705E+00  1.65778E+00  8.27984E+00  7.07709E+00  2.52212E+00  0.00000E+00  9.91147E-02  9.46171E-02  2.02373E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39172E-04  2.44844E+00  2.73535E-01  3.19343E+01       clos
  1.69399E+08  1.96064E+03  3.04459E+19  1.33825E+01  4.86988E+01  1.94795E+02  1.24091E+02  1.24091E+02  1.34995E-01  1.47412E-01  1.34995E-01  7.82774E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79186E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56111E+00  4.56316E+00  5.08473E+00  2.04877E+00  4.04877E+00  7.00467E+00  4.42243E+00  1.33276E+05  9.38260E+01  1.32338E+01  1.38098E+00  6.76114E-01  1.79758E+01  7.67740E+00  1.65813E+00  8.28040E+00  7.07772E+00  2.52268E+00  0.00000E+00  9.92706E-02  9.44976E-02  2.02493E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39296E-04  2.44846E+00  2.73538E-01  3.19310E+01       clos
  1.69499E+08  1.96179E+03  3.04459E+19  1.33839E+01  4.87276E+01  1.94910E+02  1.24164E+02  1.24164E+02  1.35075E-01  1.47499E-01  1.35075E-01  7.82748E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79164E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56112E+00  4.56317E+00  5.08475E+00  2.04877E+00  4.04877E+00  7.00942E+00  4.43214E+00  1.33276E+05  9.38286E+01  1.32338E+01  1.38131E+00  6.76114E-01  1.79758E+01  7.67780E+00  1.65853E+00  8.28092E+00  7.07831E+00  2.52320E+00  0.00000E+00  9.94324E-02  9.43780E-02  2.02612E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39420E-04  2.44859E+00  2.73542E-01  3.20194E+01       clos
  1.69599E+08  1.96295E+03  3.04459E+19  1.33853E+01  4.87563E+01  1.95025E+02  1.24237E+02  1.24237E+02  1.35155E-01  1.47586E-01  1.35155E-01  7.82678E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79136E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56114E+00  4.56318E+00  5.08476E+00  2.04877E+00  4.04877E+00  7.01415E+00  4.43111E+00  1.33276E+05  9.38306E+01  1.32338E+01  1.38158E+00  6.76114E-01  1.79757E+01  7.67816E+00  1.65889E+00  8.28148E+00  7.07893E+00  2.52376E+00  0.00000E+00  9.95934E-02  9.42585E-02  2.02732E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39544E-04  2.44885E+00  2.73545E-01  3.20103E+01       clos
  1.69699E+08  1.96411E+03  3.04459E+19  1.33867E+01  4.87851E+01  1.95140E+02  1.24311E+02  1.24311E+02  1.35234E-01  1.47673E-01  1.35234E-01  7.82651E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79115E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56115E+00  4.56320E+00  5.08477E+00  2.04877E+00  4.04877E+00  7.01882E+00  4.43942E+00  1.33276E+05  9.38320E+01  1.32338E+01  1.38190E+00  6.76114E-01  1.79757E+01  7.67855E+00  1.65928E+00  8.28200E+00  7.07949E+00  2.52428E+00  0.00000E+00  9.97525E-02  9.41390E-02  2.02852E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39668E-04  2.44897E+00  2.73548E-01  3.20860E+01       clos
  1.69799E+08  1.96527E+03  3.04459E+19  1.33881E+01  4.88138E+01  1.95255E+02  1.24384E+02  1.24384E+02  1.35314E-01  1.47760E-01  1.35314E-01  7.82694E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79161E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56116E+00  4.56321E+00  5.08478E+00  2.04877E+00  4.04877E+00  7.02340E+00  4.43691E+00  1.33276E+05  9.38319E+01  1.32338E+01  1.38216E+00  6.76114E-01  1.79758E+01  7.67889E+00  1.65962E+00  8.28254E+00  7.08006E+00  2.52482E+00  0.00000E+00  9.99207E-02  9.40194E-02  2.02971E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39793E-04  2.44927E+00  2.73552E-01  3.20634E+01       clos
  1.69899E+08  1.96642E+03  3.04459E+19  1.33895E+01  4.88426E+01  1.95370E+02  1.24457E+02  1.24457E+02  1.35394E-01  1.47847E-01  1.35394E-01  7.82638E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79136E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56117E+00  4.56322E+00  5.08479E+00  2.04877E+00  4.04877E+00  7.02802E+00  4.40794E+00  1.33276E+05  9.38324E+01  1.32338E+01  1.38228E+00  6.76114E-01  1.79757E+01  7.67912E+00  1.65985E+00  8.28308E+00  7.08063E+00  2.52536E+00  0.00000E+00  9.90796E-02  9.38999E-02  2.03091E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.39917E-04  2.44933E+00  2.73555E-01  3.18004E+01       clos
  1.69999E+08  1.96758E+03  3.04459E+19  1.33909E+01  4.88713E+01  1.95485E+02  1.24530E+02  1.24530E+02  1.35473E-01  1.47934E-01  1.35473E-01  7.82593E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79113E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56118E+00  4.56323E+00  5.08480E+00  2.04877E+00  4.04877E+00  7.03277E+00  4.41702E+00  1.33276E+05  9.38348E+01  1.32338E+01  1.38260E+00  6.76114E-01  1.79757E+01  7.67952E+00  1.66025E+00  8.28359E+00  7.08121E+00  2.52587E+00  0.00000E+00  9.92375E-02  9.37803E-02  2.03210E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40041E-04  2.44950E+00  2.73558E-01  3.18830E+01       clos
  1.70099E+08  1.96874E+03  3.04459E+19  1.33923E+01  4.89001E+01  1.95600E+02  1.24604E+02  1.24604E+02  1.35553E-01  1.48021E-01  1.35553E-01  7.82566E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79092E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56120E+00  4.56325E+00  5.08482E+00  2.04877E+00  4.04877E+00  7.03746E+00  4.42508E+00  1.33276E+05  9.38364E+01  1.32338E+01  1.38292E+00  6.76114E-01  1.79757E+01  7.67991E+00  1.66064E+00  8.28415E+00  7.08183E+00  2.52643E+00  0.00000E+00  9.93974E-02  9.36608E-02  2.03330E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40165E-04  2.44965E+00  2.73562E-01  3.19562E+01       clos
  1.70199E+08  1.96990E+03  3.04459E+19  1.33937E+01  4.89288E+01  1.95715E+02  1.24677E+02  1.24677E+02  1.35633E-01  1.48108E-01  1.35633E-01  7.82499E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79058E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56121E+00  4.56326E+00  5.08483E+00  2.04877E+00  4.04877E+00  7.04217E+00  4.41879E+00  1.33276E+05  9.38381E+01  1.32338E+01  1.38316E+00  6.76114E-01  1.79756E+01  7.68025E+00  1.66098E+00  8.28466E+00  7.08238E+00  2.52694E+00  0.00000E+00  9.95521E-02  9.35413E-02  2.03449E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40290E-04  2.44985E+00  2.73565E-01  3.18994E+01       clos
  1.70299E+08  1.97105E+03  3.04459E+19  1.33951E+01  4.89576E+01  1.95830E+02  1.24750E+02  1.24750E+02  1.35713E-01  1.48195E-01  1.35713E-01  7.82461E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79036E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56122E+00  4.56327E+00  5.08484E+00  2.04877E+00  4.04877E+00  7.04686E+00  4.42447E+00  1.33276E+05  9.38396E+01  1.32338E+01  1.38346E+00  6.76114E-01  1.79755E+01  7.68063E+00  1.66136E+00  8.28517E+00  7.08295E+00  2.52745E+00  0.00000E+00  9.97098E-02  9.34217E-02  2.03569E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40414E-04  2.45009E+00  2.73568E-01  3.19511E+01       clos
  1.70399E+08  1.97221E+03  3.04459E+19  1.33965E+01  4.89863E+01  1.95945E+02  1.24823E+02  1.24823E+02  1.35792E-01  1.48282E-01  1.35792E-01  7.82433E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.79014E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56123E+00  4.56328E+00  5.08485E+00  2.04877E+00  4.04877E+00  7.05156E+00  4.43107E+00  1.33276E+05  9.38412E+01  1.32338E+01  1.38378E+00  6.76114E-01  1.79755E+01  7.68101E+00  1.66174E+00  8.28573E+00  7.08357E+00  2.52801E+00  0.00000E+00  9.98674E-02  9.33022E-02  2.03688E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40538E-04  2.45031E+00  2.73572E-01  3.20113E+01       clos
  1.70499E+08  1.97337E+03  3.04459E+19  1.33979E+01  4.90151E+01  1.96060E+02  1.24897E+02  1.24897E+02  1.35872E-01  1.48369E-01  1.35872E-01  7.82369E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78985E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56125E+00  4.56330E+00  5.08487E+00  2.04877E+00  4.04877E+00  7.05633E+00  4.43477E+00  1.33276E+05  9.38437E+01  1.32338E+01  1.38407E+00  6.76114E-01  1.79754E+01  7.68139E+00  1.66212E+00  8.28623E+00  7.08414E+00  2.52851E+00  0.00000E+00  9.90216E-02  9.31827E-02  2.03808E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40663E-04  2.45040E+00  2.73575E-01  3.20450E+01       clos
  1.70599E+08  1.97453E+03  3.04459E+19  1.33994E+01  4.90438E+01  1.96175E+02  1.24970E+02  1.24970E+02  1.35952E-01  1.48456E-01  1.35952E-01  7.82317E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78960E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56126E+00  4.56331E+00  5.08488E+00  2.04877E+00  4.04877E+00  7.06091E+00  4.43857E+00  1.33276E+05  9.38436E+01  1.32338E+01  1.38436E+00  6.76114E-01  1.79754E+01  7.68177E+00  1.66250E+00  8.28678E+00  7.08470E+00  2.52906E+00  0.00000E+00  9.91770E-02  9.30631E-02  2.03927E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40787E-04  2.45054E+00  2.73578E-01  3.20797E+01       clos
  1.70699E+08  1.97568E+03  3.04459E+19  1.34008E+01  4.90726E+01  1.96290E+02  1.25043E+02  1.25043E+02  1.36031E-01  1.48543E-01  1.36031E-01  7.82292E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78983E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56127E+00  4.56331E+00  5.08488E+00  2.04877E+00  4.04877E+00  7.06579E+00  4.40617E+00  1.33276E+05  9.38476E+01  1.32338E+01  1.38445E+00  6.76114E-01  1.79753E+01  7.68201E+00  1.66273E+00  8.28729E+00  7.08530E+00  2.52957E+00  0.00000E+00  9.93316E-02  9.29436E-02  2.04047E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.40912E-04  2.45068E+00  2.73582E-01  3.17855E+01       clos
  1.70799E+08  1.97684E+03  3.04459E+19  1.34022E+01  4.91013E+01  1.96405E+02  1.25116E+02  1.25116E+02  1.36111E-01  1.48630E-01  1.36111E-01  7.82265E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78961E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56128E+00  4.56333E+00  5.08490E+00  2.04877E+00  4.04877E+00  7.07036E+00  4.40496E+00  1.33276E+05  9.38474E+01  1.32338E+01  1.38472E+00  6.76114E-01  1.79753E+01  7.68235E+00  1.66308E+00  8.28782E+00  7.08587E+00  2.53010E+00  0.00000E+00  9.94891E-02  9.28241E-02  2.04166E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41036E-04  2.45098E+00  2.73585E-01  3.17747E+01       clos
  1.70899E+08  1.97800E+03  3.04459E+19  1.34036E+01  4.91301E+01  1.96520E+02  1.25190E+02  1.25190E+02  1.36191E-01  1.48717E-01  1.36191E-01  7.82225E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78939E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56129E+00  4.56334E+00  5.08491E+00  2.04877E+00  4.04877E+00  7.07512E+00  4.40931E+00  1.33276E+05  9.38498E+01  1.32338E+01  1.38502E+00  6.76114E-01  1.79753E+01  7.68273E+00  1.66346E+00  8.28834E+00  7.08644E+00  2.53062E+00  0.00000E+00  9.96425E-02  9.27045E-02  2.04286E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41161E-04  2.45110E+00  2.73588E-01  3.18143E+01       clos
  1.70999E+08  1.97916E+03  3.04459E+19  1.34050E+01  4.91588E+01  1.96635E+02  1.25263E+02  1.25263E+02  1.36270E-01  1.48804E-01  1.36270E-01  7.82197E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78917E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56130E+00  4.56335E+00  5.08492E+00  2.04877E+00  4.04877E+00  7.07983E+00  4.41510E+00  1.33276E+05  9.38514E+01  1.32338E+01  1.38533E+00  6.76114E-01  1.79753E+01  7.68311E+00  1.66384E+00  8.28887E+00  7.08703E+00  2.53115E+00  0.00000E+00  9.97975E-02  9.25850E-02  2.04406E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41285E-04  2.45128E+00  2.73592E-01  3.18669E+01       clos
  1.71099E+08  1.98031E+03  3.04459E+19  1.34064E+01  4.91876E+01  1.96750E+02  1.25336E+02  1.25336E+02  1.36350E-01  1.48891E-01  1.36350E-01  7.82168E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78894E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56132E+00  4.56337E+00  5.08494E+00  2.04877E+00  4.04877E+00  7.08444E+00  4.41828E+00  1.33276E+05  9.38516E+01  1.32338E+01  1.38562E+00  6.76114E-01  1.79753E+01  7.68348E+00  1.66421E+00  8.28940E+00  7.08759E+00  2.53168E+00  0.00000E+00  9.99525E-02  9.24655E-02  2.04525E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41410E-04  2.45133E+00  2.73595E-01  3.18959E+01       clos
  1.71199E+08  1.98147E+03  3.04459E+19  1.34078E+01  4.92163E+01  1.96865E+02  1.25409E+02  1.25409E+02  1.36430E-01  1.48978E-01  1.36430E-01  7.82136E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78872E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56133E+00  4.56338E+00  5.08495E+00  2.04877E+00  4.04877E+00  7.08916E+00  4.42079E+00  1.33276E+05  9.38534E+01  1.32338E+01  1.38591E+00  6.76114E-01  1.79753E+01  7.68384E+00  1.66457E+00  8.28992E+00  7.08817E+00  2.53220E+00  0.00000E+00  9.91059E-02  9.23459E-02  2.04645E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41535E-04  2.45149E+00  2.73598E-01  3.19188E+01       clos
  1.71299E+08  1.98263E+03  3.04459E+19  1.34092E+01  4.92451E+01  1.96980E+02  1.25483E+02  1.25483E+02  1.36509E-01  1.49065E-01  1.36509E-01  7.82108E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78850E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56135E+00  4.56340E+00  5.08496E+00  2.04877E+00  4.04877E+00  7.09366E+00  4.43239E+00  1.33276E+05  9.38521E+01  1.32338E+01  1.38625E+00  6.76114E-01  1.79752E+01  7.68425E+00  1.66497E+00  8.29045E+00  7.08872E+00  2.53273E+00  0.00000E+00  9.92612E-02  9.22264E-02  2.04764E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41659E-04  2.45182E+00  2.73602E-01  3.20244E+01       clos
  1.71399E+08  1.98378E+03  3.04459E+19  1.34106E+01  4.92738E+01  1.97095E+02  1.25556E+02  1.25556E+02  1.36589E-01  1.49152E-01  1.36589E-01  7.81963E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78804E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56136E+00  4.56341E+00  5.08497E+00  2.04877E+00  4.04877E+00  7.09854E+00  4.42672E+00  1.33276E+05  9.38562E+01  1.32338E+01  1.38649E+00  6.76114E-01  1.79750E+01  7.68461E+00  1.66534E+00  8.29098E+00  7.08932E+00  2.53326E+00  0.00000E+00  9.94017E-02  9.21068E-02  2.04884E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41784E-04  2.45210E+00  2.73605E-01  3.19731E+01       clos
  1.71499E+08  1.98494E+03  3.04459E+19  1.34120E+01  4.93026E+01  1.97210E+02  1.25629E+02  1.25629E+02  1.36669E-01  1.49239E-01  1.36669E-01  7.81934E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78781E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56137E+00  4.56342E+00  5.08499E+00  2.04877E+00  4.04877E+00  7.10331E+00  4.42768E+00  1.33276E+05  9.38587E+01  1.32338E+01  1.38677E+00  6.76114E-01  1.79750E+01  7.68497E+00  1.66570E+00  8.29150E+00  7.08991E+00  2.53378E+00  0.00000E+00  9.95532E-02  9.19873E-02  2.05003E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.41909E-04  2.45228E+00  2.73608E-01  3.19819E+01       clos
  1.71599E+08  1.98610E+03  3.04459E+19  1.34134E+01  4.93313E+01  1.97325E+02  1.25703E+02  1.25703E+02  1.36748E-01  1.49326E-01  1.36748E-01  7.81965E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78826E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56137E+00  4.56342E+00  5.08499E+00  2.04877E+00  4.04877E+00  7.10799E+00  4.39637E+00  1.33276E+05  9.38598E+01  1.32338E+01  1.38687E+00  6.76114E-01  1.79750E+01  7.68518E+00  1.66591E+00  8.29201E+00  7.09046E+00  2.53429E+00  0.00000E+00  9.97160E-02  9.18678E-02  2.05123E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42034E-04  2.45231E+00  2.73612E-01  3.16975E+01       clos
  1.71699E+08  1.98726E+03  3.04459E+19  1.34148E+01  4.93600E+01  1.97440E+02  1.25776E+02  1.25776E+02  1.36828E-01  1.49413E-01  1.36828E-01  7.81992E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78848E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56139E+00  4.56344E+00  5.08501E+00  2.04877E+00  4.04877E+00  7.11260E+00  4.42236E+00  1.33276E+05  9.38599E+01  1.32338E+01  1.38729E+00  6.76114E-01  1.79752E+01  7.68564E+00  1.66636E+00  8.29255E+00  7.09103E+00  2.53483E+00  0.00000E+00  9.98670E-02  9.17482E-02  2.05242E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42159E-04  2.45265E+00  2.73615E-01  3.19336E+01       clos
  1.71799E+08  1.98841E+03  3.04459E+19  1.34162E+01  4.93888E+01  1.97555E+02  1.25849E+02  1.25849E+02  1.36908E-01  1.49500E-01  1.36908E-01  7.81959E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78825E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56141E+00  4.56346E+00  5.08502E+00  2.04877E+00  4.04877E+00  7.11727E+00  4.42484E+00  1.33276E+05  9.38610E+01  1.32338E+01  1.38758E+00  6.76114E-01  1.79751E+01  7.68600E+00  1.66673E+00  8.29306E+00  7.09160E+00  2.53534E+00  0.00000E+00  9.90180E-02  9.16287E-02  2.05362E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42283E-04  2.45297E+00  2.73618E-01  3.19562E+01       clos
  1.71899E+08  1.98957E+03  3.04459E+19  1.34176E+01  4.94175E+01  1.97670E+02  1.25922E+02  1.25922E+02  1.36988E-01  1.49587E-01  1.36988E-01  7.81929E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78802E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56142E+00  4.56347E+00  5.08504E+00  2.04877E+00  4.04877E+00  7.12210E+00  4.43381E+00  1.33276E+05  9.38643E+01  1.32338E+01  1.38791E+00  6.76114E-01  1.79751E+01  7.68639E+00  1.66712E+00  8.29359E+00  7.09221E+00  2.53587E+00  0.00000E+00  9.91671E-02  9.15092E-02  2.05481E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42408E-04  2.45320E+00  2.73622E-01  3.20377E+01       clos
  1.71999E+08  1.99073E+03  3.04459E+19  1.34190E+01  4.94463E+01  1.97785E+02  1.25996E+02  1.25996E+02  1.37067E-01  1.49674E-01  1.37067E-01  7.81899E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78779E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56143E+00  4.56348E+00  5.08505E+00  2.04877E+00  4.04877E+00  7.12683E+00  4.43343E+00  1.33276E+05  9.38662E+01  1.32338E+01  1.38818E+00  6.76114E-01  1.79751E+01  7.68675E+00  1.66748E+00  8.29410E+00  7.09277E+00  2.53638E+00  0.00000E+00  9.93157E-02  9.13896E-02  2.05601E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42533E-04  2.45342E+00  2.73625E-01  3.20342E+01       clos
  1.72099E+08  1.99189E+03  3.04459E+19  1.34205E+01  4.94750E+01  1.97900E+02  1.26069E+02  1.26069E+02  1.37147E-01  1.49761E-01  1.37147E-01  7.81851E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78755E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56145E+00  4.56350E+00  5.08506E+00  2.04877E+00  4.04877E+00  7.13149E+00  4.44146E+00  1.33276E+05  9.38669E+01  1.32338E+01  1.38850E+00  6.76114E-01  1.79751E+01  7.68714E+00  1.66787E+00  8.29463E+00  7.09335E+00  2.53691E+00  0.00000E+00  9.94636E-02  9.12701E-02  2.05720E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42658E-04  2.45378E+00  2.73629E-01  3.21073E+01       clos
  1.72199E+08  1.99304E+03  3.04459E+19  1.34219E+01  4.95038E+01  1.98015E+02  1.26142E+02  1.26142E+02  1.37227E-01  1.49849E-01  1.37227E-01  7.81797E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78729E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56146E+00  4.56351E+00  5.08507E+00  2.04877E+00  4.04877E+00  7.13601E+00  4.44008E+00  1.33276E+05  9.38658E+01  1.32338E+01  1.38877E+00  6.76114E-01  1.79750E+01  7.68749E+00  1.66822E+00  8.29519E+00  7.09392E+00  2.53747E+00  0.00000E+00  9.96117E-02  9.11506E-02  2.05840E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42783E-04  2.45379E+00  2.73632E-01  3.20948E+01       clos
  1.72299E+08  1.99420E+03  3.04459E+19  1.34233E+01  4.95325E+01  1.98130E+02  1.26215E+02  1.26215E+02  1.37306E-01  1.49936E-01  1.37306E-01  7.81724E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78699E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56147E+00  4.56352E+00  5.08509E+00  2.04877E+00  4.04877E+00  7.14058E+00  4.44617E+00  1.33276E+05  9.38654E+01  1.32338E+01  1.38907E+00  6.76114E-01  1.79749E+01  7.68788E+00  1.66861E+00  8.29569E+00  7.09444E+00  2.53797E+00  0.00000E+00  9.97567E-02  9.10310E-02  2.05959E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.42908E-04  2.45417E+00  2.73635E-01  3.21503E+01       clos
  1.72399E+08  1.99536E+03  3.04459E+19  1.34247E+01  4.95613E+01  1.98245E+02  1.26289E+02  1.26289E+02  1.37386E-01  1.50023E-01  1.37386E-01  7.81761E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78743E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56148E+00  4.56353E+00  5.08509E+00  2.04877E+00  4.04877E+00  7.14543E+00  4.41459E+00  1.33276E+05  9.38689E+01  1.32338E+01  1.38918E+00  6.76114E-01  1.79750E+01  7.68810E+00  1.66883E+00  8.29620E+00  7.09503E+00  2.53848E+00  0.00000E+00  9.99092E-02  9.09115E-02  2.06079E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.43034E-04  2.45452E+00  2.73639E-01  3.18634E+01       clos
  1.72499E+08  1.99652E+03  3.04459E+19  1.34261E+01  4.95900E+01  1.98360E+02  1.26362E+02  1.26362E+02  1.37466E-01  1.50110E-01  1.37466E-01  7.81727E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.78719E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.56149E+00  4.56354E+00  5.08510E+00  2.04877E+00  4.04877E+00  7.15019E+00  4.41994E+00  1.33276E+05  9.38710E+01  1.32338E+01  1.38948E+00  6.76114E-01  1.79750E+01  7.68848E+00  1.66921E+00  8.29673E+00  7.09563E+00  2.53901E+00  0.00000E+00  9.90551E-02  9.07919E-02  2.06199E-01  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.43159E-04  2.45481E+00  2.73642E-01  3.19119E+01       clos
